,SMILES,target_0
3812,[O-][N+](=O)c1ccc(Nc2ccc(Cl)cc2)cc1,1
3813,CCOC(=O)C(=NNc1ccc(cc1)c2ccc(NN=C(C(=O)OCC)C(=O)OCC)cc2)C(=O)OCC,0
3814,Cc1ccc(C)c(C)c1C,0
3815,CN(N=O)C(OC(=O)C)C(=O)C,1
3816,[O-][N+](=O)C1=Cc2cc3cc4ccccc4cc3c5cccc1c25,1
3817,CC1=CC(=O)Oc2c3CCCN4CCCc(cc12)c34,1
3818,Oc1cc2C(=O)c3ccccc3C(=O)c2c(O)c1C=O,0
3819,CCCCCC(C)(O)\C=C\C1C(O)CC(=O)C1C\C=C\CCCC(=O)O,0
3820,CC(=O)Nc1ccc(O)cc1,0
3821,[O-][N+](=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1
3822,CC(C)(C)OC(=O)NC(CN=N#N)C(=O)OC(C)(C)C,1
3823,CC1SC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CCN(CC5=C(C)OC(=O)O5)CC4,0
3824,OC(=O)Cc1cccc(c1)[N+](=O)[O-],0
3825,Cc1cc(C)c(C)c(C)c1,0
3826,CC(=O)N,0
3827,OC(=O)\C(=C(/CCl)\C=O)\Cl,1
3828,CC(=O)N1N=CC(=C(Cl)C1=O)Cl,0
3829,ClCC(=O)Nc1snc2cc(Cl)ccc12,1
3830,[O-][N+](=O)c1c(Cl)c(Cl)cc(Cl)c1Cl,0
3831,CC(C)(C)c1ccc(OC[C@H]2CO2)cc1,1
3832,ONc1cc2ccccc2[nH]1,1
3833,Cc1cnc2c(n1)c(C)c(C)c3c2nc(N)n3C,1
3834,CC1CN(CC(C)N1C(=O)c2ccccc2)N=O,0
3835,Cc1cc(ccc1N)S(=O)(=O)O,0
3836,OC(=O)c1c(O)cc2C(=O)c3ccccc3C(=O)c2c1O,0
3837,Cc1cc(N)c(c(C)c1N)[N+](=O)[O-],0
3838,CC(C)(C)O,0
3839,CC(C)CC(=O)Nc1snc2ccc(Cl)cc12,0
3840,CC(=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C)C,1
3841,NCN,1
3842,ClCC1C(CCl)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,0
3843,CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
3844,CCCCOCCOCCO,0
3845,CCCCCCCCCCCCCC(=O)N(O)c1ccc2c(Cc3ccccc23)c1,1
3846,OP(=O)(OCC(Br)CBr)OCC(Br)CBr,1
3847,OCc1oc(C=O)cc1,1
3848,Cn1ccc2ccc3ccc4ccc(O)cc4c3c12,1
3849,CCCCC(CC)COC(=O)c1ccc(cc1)C(=O)OCC(CC)CCCC,0
3850,C[C@@H](O)CN,1
3851,ClN1C2C1c3ccccc3c4ccccc24,1
3852,CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1
3853,ClCc1ccc2c3ccccc3c4cccc1c24,1
3854,CC1(C)SSCC(NC1=O)C(=O)O,0
3855,[O-][N+](=O)c1cccc2c1oc3ccccc23,1
3856,COc1cc2OC3OCCC3c2c4OC(=O)C5=C(CCC5=O)c14,1
3857,[O-][N+](=O)c1ccc(cc1)C(=O)Cl,1
3858,CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,0
3859,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl,0
3860,Oc1ccccc1C=O,0
3861,OC[C@H]1O[C@@H](Oc2cccc3C(=O)c4cccc(O)c4C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O,1
3862,CCOc1cccc(N)c1,1
3863,CCOC[C@@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1,0
3864,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,1
3865,CC(C)(C)COC(=O)C=C,0
3866,Nc1cc2c(cc1[N+](=O)[O-])[nH]c3ccccc23,1
3867,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1[N+](=O)[O-],1
3868,Oc1ccc(Cl)c(Cl)c1,0
3869,C(OCc1ccccc1)c2ccccc2,0
3870,Cc1ccc(CC[C@H]2CO2)cc1,1
3871,OC1C2OC2c3c(ccc4ccc5c6ccccc6ccc5c34)C1O,1
3872,OC(=O)c1ccc2C(=O)OC(=O)c2c1,0
3873,C[n+]1c2ccccc2c(N)c3ccccc13,1
3874,O[C@@H]1C=Cc2c([C@H]1O)c3ccc4ccccc4c3cc2[N+](=O)[O-],1
3875,Cc1ccc(cc1)S(=O)(=O)OCc2ccc(cc2)[N+](=O)[O-],1
3876,O=C(\C=C\c1ccc(Oc2ccccc2)cc1)c3ccccc3,0
3877,COc1ccc(C)cc1N,1
3878,CCCCC=C,0
3879,CC(=O)Nc1ccc(\C=C/c2ccccc2)cc1,1
3880,FC(Cl)(Cl)C(F)(Cl)Cl,1
3881,CC\C=C\CC\C=C\C=O,0
3882,OC1C=Cc2c(ccc3ncccc23)C1O,0
3883,CCCC[C@@H](CC)COC[C@H]1CO1,1
3884,Oc1ccc2c(OC(=O)c3c2oc4cc(O)ccc34)c1,0
3885,CCN(Cc1ccccc1)c2ccccc2,0
3886,COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,0
3887,CCCCN(C[C@@H](O)C1=CC(=[N+]=[N-])C(=O)C=C1)N=O,1
3888,Oc1cccc(O)c1O,1
3889,COS(=O)(=O)OC,1
3890,CN(C)c1ccc(cc1)N=Nc2ccc3ncsc3c2,1
3891,NN(c1ccccc1)c2ccccc2,0
3892,CCN=[N+](C)[O-],0
3893,[O-][N+](=O)c1ccc2c(CCc3cc4c(CCc5ccccc45)cc23)c1,1
3894,C[C@@H]1CC[C@H](CC1)C(C)(C)OO,1
3895,OC(=O)\C=C\C=C\C(=O)O,0
3896,OC1C(O)c2cc3cc(ccc3cc2CC1=O)[N+](=O)[O-],0
3897,CC(C)CCON=O,1
3898,CCNC(=O)CCC(N)C(=O)O,0
3899,CCCCC\C=C/C=C\C=O,0
3900,CCCN(N=O)C(=O)N,1
3901,CCCCCCCC\C=C/CCCCCCCC(=O)OC,0
3902,Nc1ccc(F)cc1F,1
3903,[O-][N+](=O)c1cc(cc(c1Cl)[N+](=O)[O-])C(F)(F)F,0
3904,CC(C)NCC(O)COc1cccc2CC=Cc12,0
3905,c1ccc2c(c1)ccc3c2ccc4cccnc34,1
3906,CN(C(=O)CCl)c1snc2ccccc12,0
3907,CCCCCCCCS(=O)[C@H](C)Cc1ccc2OCOc2c1,0
3908,CCCCC(=C)C=O,1
3909,Nc1ccc(Sc2ccc(N)cc2)cc1,1
3910,COc1ccc(N)c(OC)c1,1
3911,CN(C)C(=O)C,0
3912,COc1cc2O[C@H]3OC=C[C@H]3c2c4OC(=O)C5=C([C@@H](Cl)[C@@H](Cl)C5=O)c14,1
3913,OC1C(O)c2ccc(c3c4ccccc4c5cccc1c5c23)[N+](=O)[O-],1
3914,OC1C(Oc2cccc3c4ccc5cccc6ccc(cc23)c4c56)OC(C(O)C1O)C(=O)O,0
3915,CCN(CC)CCOc1ccc2c(c1)C(=O)c3cc(OCCN(CC)CC)ccc23,1
3916,C1COCCOCCOCCOCCOCCO1,0
3917,CCOC(=O)C[C@@H](SP(=O)(OC)OC)C(=O)OCC,0
3918,O=C1C(C(=O)c2ccccc12)c3ccc4ccccc4n3,1
3919,CC(=O)O,0
3920,Cc1ccc(cc1N)N=Nc2ccc(C)c(N)c2,1
3921,ClC1=C(Cl)C(Cl)(Cl)C(=C1Cl)Cl,0
3922,CCN(CC)CC,0
3923,BrCc1cccc2c3cccc4cccc(c12)c34,1
3924,Nc1nc(N)c2ncn(CC(O)CN=N#N)c2n1,1
3925,O=C=NC1CCCCC1,0
3926,C=CC(=O)OCCCCCCOC(=O)C=C,0
3927,O=C1N(CC2CO2)Sc3cc(OCC4CO4)ccc13,1
3928,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0
3929,Oc1ccc(C=O)cc1,0
3930,CCCSSCC=C,0
3931,OC(Nc1snc2ccccc12)C(Cl)(Cl)Cl,0
3932,CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,1
3933,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,0
3934,Nc1cc(Cl)cc(c1O)S(=O)(=O)O,0
3935,c1ccc2c(c1)c3nc4ccccc4c5c6ccccc6nc2c35,0
3936,C1CCCC1,0
3937,ClC(Cl)C(Cl)(Cl)Cl,0
3938,Cc1ccc(NO)c(C)c1,1
3939,CSSC,0
3940,COc1cccc2c(OC)c3ccoc3nc12,1
3941,Cc1cccc(C)c1C,1
3942,Oc1cccc2Oc3cc4OC5OC=CC5c4c(O)c3C(=O)c12,0
3943,N[C@H](Cc1ccc(F)cc1)C(=O)O,0
3944,NC(CSC(F)(F)C(Br)Br)C(=O)O,1
3945,Oc1cc2C(=O)Oc3c(O)c(O)cc4C(=O)Oc(c1O)c2c34,0
3946,C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)[C@H](I)[C@H](O)[C@@H]1O,1
3947,COc1nncc2cccnc12,0
3948,Cc1c2ccncc2c(C)c3c4cc(N)ccc4[nH]c13,1
3949,COc1cc(ccc1N=Nc2cc(c3ccccc3c2O)S(=O)(=O)O)c4ccc(N=Nc5c(O)c6ccc(N)cc6cc5S(=O)(=O)O)c(OC)c4,1
3950,CSc1ncnc2c1ncn2CC(O)CN=N#N,1
3951,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0
3952,BrCCC(=O)N1CCN(CC1)C(=O)CCBr,1
3953,Clc1ccc(cc1)c2oc3ccccc3n2,0
3954,OC1CCCCC1,0
3955,[O-][N+](=O)c1cc(ccc1F)N=N#N,1
3956,OC(=O)c1cc2OCOc2c3c4ccccc4cc(c13)[N+](=O)[O-],1
3957,CCCCN(CC)CC,0
3958,CC(C)COC(=O)C(=C)C,0
3959,Clc1ccc(c(Cl)c1)C(Cl)(Cl)Cl,1
3960,Oc1cc2c3ccccc3cc4ccc5cccc1c5c24,1
3961,O[C@H]1C=Cc2ccc3nc4ccc5ccccc5c4cc3c2[C@@H]1O,1
3962,CC(C)C(NC(=O)C)C(=O)N(CC(=O)O)N=O,1
3963,[O-][N+](=O)c1ccccc1Nc2ccccc2,0
3964,Oc1ccc(Cl)cc1Cl,0
3965,C[C@@H]1CN(N=O)[C@@H](C)CN1N=O,1
3966,ClC(=O)c1ccc(Cl)cc1,0
3967,Oc1ccccc1C(=O)OCc2ccccc2,0
3968,OS(=O)(=O)c1ccc(NN=Nc2ccc(cc2)S(=O)(=O)O)cc1,0
3969,ClC(=O)CCc1ccccc1,1
3970,Nc1ccc2c(N)c3ccccc3nc2c1,1
3971,NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,0
3972,CCc1ccc2C(=O)c3ccccc3C(=O)c2c1[N+](=O)[O-],1
3973,FC(C(F)(F)F)C(F)(F)F,0
3974,CC(Br)(CCl)CBr,0
3975,Nc1ccc(cc1)N=Nc2ccc(N)cc2,1
3976,CC(=O)CC(=O)Nc1ccccc1,0
3977,c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,1
3978,[O-][N+](=O)c1cc(cs1)C(=O)Nc2ccccc2F,1
3979,[O-][N+](=O)c1ccc2ccc3c4c(ccc1c24)c5ccccc5[n+]3[O-],1
3980,[O-][N+](=O)c1cc(cs1)C(=O)Nc2ccc(Br)cc2,1
3981,ClC\C=C\CCl,1
3982,ONc1ccc2c(Cc3ccccc23)c1,1
3983,Cc1ccccc1Br,0
3984,OCCN=N#N,1
3985,Nc1ccc(N)cc1,1
3986,CC(=O)c1c(O)cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c12,0
3987,Oc1ccc(cc1[N+](=O)[O-])c2ccccc2,0
3988,CN(Cc1ccc(cc1)[N+](=O)[O-])N=O,1
3989,Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12,1
3990,Oc1cccc(Cl)c1Cl,0
3991,[O-][N+](=O)c1ccccc1C(=O)Cl,1
3992,CCNC(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C,0
3993,Nc1nc2c(Cl)cccc2s1,0
3994,CC(C)c1cc(N)c(cc1N)[N+](=O)[O-],1
3995,[O-][N+](=O)c1cc(cs1)C(=O)Nc2ccccc2Cl,1
3996,CCn1c(N)nc2c3ncc(C)nc3ccc12,1
3997,CCCCCCN(N=O)C(=N)N[N+](=O)[O-],1
3998,Nc1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1,1
3999,CC(OP(=O)(C)Cl)C(C)(C)C,0
4000,CC(C)(C)C1=CC(=O)C=CC1=O,1
4001,CCCCON(OC(=O)C)C(=O)c1ccc(Br)cc1,1
4002,CC1c2ccccc2c3c(C)cccc13,1
4003,Cc1cc2ccccc2c3ccc4C(=O)C(=O)C=Cc4c13,1
4004,CN(CCO)CCO,0
4005,C\C=C/C=C\C(=O)O,0
4006,C[C@@H]1CCc2c1ccc3c2ccc4ccccc34,1
4007,Sc1nc2ccccc2[nH]1,0
4008,[O-][N+](=O)c1ccc(N\N=C(\N=Nc2ccc(I)cc2)/c3ccccc3)cc1,0
4009,[O-][n+]1cccc2C=CC3OC3c12,0
4010,ON1c2ccccc2\C(=N/c3ccccc3)\C1(c4ccccc4)c5ccccc5,0
4011,Cc1ccc2cc(C)c3c4C5OC5C(O)C(O)c4ccc3c2c1,1
4012,C[N+](C)(C)NCCC(=O)O,0
4013,[O-][N+](=O)C1=Cc2cccc3cccc(O1)c23,1
4014,BrCCC(Br)Br,1
4015,CC1=CC(=O)C(=CC1=O)C,0
4016,Cc1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,1
4017,OC(CC(=O)OCCBr)C(=O)OCCBr,1
4018,CC(=O)OCc1c2ccccc2c(C)c3ccc4ccccc4c13,1
4019,CCSC(=O)Cl,0
4020,CCN(CC)c1ccccc1,0
4021,OC1(O)C(=O)c2ccccc2C1=O,0
4022,CCCCN(N=O)C(=O)N,1
4023,CN1CCC(=CC1)c2ccccc2,0
4024,[O-][N+](=O)c1oc2cc(ccc2c1)N(CCCl)CCCl,1
4025,CN(\C=N\C=N\c1ccc(C)cc1C)c2ccc(C)cc2C,0
4026,CCC1(O)CC(OC2CC(C(O)C(C)O2)N(C)C)c3c(O)c4C(=O)c5c(O)cccc5C(=O)c4cc3C1C(=O)OC,1
4027,COc1ccccc1NC(=O)[C@H](N=Nc2ccc(cc2OC)[N+](=O)[O-])C(=O)C,0
4028,OC1C=Cc2cc3ccc(cc3cc2C1O)[N+](=O)[O-],1
4029,CC(=O)CN(COC(=O)C)N=O,1
4030,COc1ccc(cc1)\C(=C/C(=O)O)\Br,1
4031,C[C@H](CCl)O[C@H](C)CCl,1
4032,Cc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,0
4033,COC(=O)c1ccc(C)cc1,0
4034,CC(=O)OCc1occc1,1
4035,CC(C)(C)OOC(C)(C)c1cccc(c1)C(C)(C)OOC(C)(C)C,0
4036,CNS(=O)(=O)c1ccc(N)cc1,0
4037,Cc1cccc2c(C)c3ccc4ccccc4c3nc12,1
4038,CCc1ccccc1N,0
4039,O1C=CC=Cc2c1c3ccccc3c4cc5ccccc5cc24,1
4040,C1Cc2cc3ccc4cccc5ccc(c2C=C1)c3c45,1
4041,[O-][N+](=O)c1ccc(cc1)N=Nc2ccccc2,1
4042,CC(=CCCC(=C)C=C)C,0
4043,Cc1cc(C)cc(c1)[N+](=O)[O-],1
4044,Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1O,1
4045,CCCOC(=O)c1cc(O)c(O)c(O)c1,0
4046,ClCCN(CCCl)c1ccc2ccccc2c1,1
4047,Cc1ccc(cc1)N(CC2(O)OCC(O)C(O)C2O)N=O,1
4048,Cc1ccc(cc1N=C=O)N=C=O,1
4049,ClC(=C)C#N,0
4050,COc1ccc2c3CCN=C(C)c3[nH]c2c1,0
4051,COc1cccc(\C=C\c2ccc(N)cc2)c1,1
4052,CCN(CCO)N=O,1
4053,Cn1c(N)nc2cc(Cl)ccc12,1
4054,Cc1c(cccc1[N+](=O)[O-])C(=O)O,1
4055,NC(CCC(=O)NC(CSC(=O)NCCCCl)C(=O)NCC(=O)O)C(=O)O,1
4056,Nc1nc(O)nc2c1ncn2C3CC(O)C(CO)O3,0
4057,Oc1ncnc2ccccc12,0
4058,ClC(Cl)C(=C(Cl)Cl)C=O,1
4059,CC(=O)OCc1ccc2OCOc2c1,0
4060,OC(=O)\C(=C(\C(Cl)Cl)/C(=O)O)\Cl,1
4061,OCc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,1
4062,Nc1ccc2sncc2c1,1
4063,Nc1[nH]c(nc2ncnc12)c3ccc(cc3)[N+](=O)[O-],1
4064,Sc1nc2ccccc2s1,0
4065,BrC[C@](Br)(CCC#N)C#N,0
4066,COc1ccc(cc1)N=[N+]([O-])c2ccc(OC)cc2,1
4067,COP(=S)(OC)Oc1ccc(c(C)c1)[N+](=O)[O-],1
4068,CCOc1ccc(cc1)[N+](=O)[O-],1
4069,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,0
4070,Nc1cc(Cl)c(cc1Cl)c2cc(Cl)c(N)cc2Cl,1
4071,ClCCN(N=O)C(=O)NC1CCCCC1,1
4072,CN(C)c1ccc(cc1)N=Nc2ccccc2C,0
4073,[O-][N+](=O)c1ccc2ccc3c(c4ccccc4c5ccc1c2c35)[N+](=O)[O-],1
4074,[O-][N+](=O)c1ccc2Oc3ccc(cc3Oc2c1)[N+](=O)[O-],1
4075,O[C@@H]1[C@@H]2O[C@@H]2c3c(ccc4c5cccc6cccc(c34)c56)[C@H]1O,1
4076,Nc1ccc(c(Cl)c1)c2ccc(N)cc2Cl,1
4077,CC12CCCC(C)(C1CCC34CC(=C)C(O)(CCC23)C4)C(=O)O,1
4078,O=C1C=CC(=O)N1c2ccc(Cc3ccc(cc3)N4C(=O)C=CC4=O)cc2,0
4079,CCCC[C@H](CC)C(=O)O,0
4080,Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc3ccc(C)cc3C)c(C)c1,0
4081,CCCCCCCCCCCCCOC(=O)C[N+](CC)(CC)CC,0
4082,COC(=O)c1ccc(C=O)cc1,0
4083,CC(O)C1C2SC(=C(N2C1=O)C(=O)O)C3CCCO3,0
4084,ClC1=CC(=O)C(Cl)(Cl)C1=O,1
4085,CC1(C)CCCC2(C)C1CCC3(C)C2CC=C(C=O)C3C=O,0
4086,Cn1c(N=N#N)nc2ccccc12,1
4087,CN(C)CCN(Cc1ccc(O)cc1)c2ccccn2,0
4088,CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0
4089,OC(=O)CC(O)(CC(=O)O)C(=O)O,0
4090,[O-][N+](=O)c1csc(c1)c2csc(NC=O)n2,1
4091,CCC(=O)\C=C\C1C(=CCCC1(C)C)C,0
4092,N(Nc1ccccc1)c2ccccc2,1
4093,CCCCCOc1cccc(NC(=O)OC2CCCCC2N3CCCC3)c1,0
4094,CCCN(CCC)CCC,0
4095,ClC(=C1CC(=O)NC1=O)Cl,1
4096,CC(C)C(N)C(=O)O,0
4097,CCCCCC(=O)OCC=C,0
4098,Nc1cccc(c1)C(F)(F)F,0
4099,COc1cc(ccc1NC(=O)C)[N+](=O)[O-],1
4100,CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2[C@@H]3CC4([C@@H]5C[C@@H](Br)CC[C@]5(C)[C@@H]3CC[C@]12C)S(=O)(=O)CCS4(=O)=O,1
4101,CNS(=O)(=O)c1ccc(NC(=O)C)cc1,0
4102,CC1=CN([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,1
4103,[O-][N+](=O)c1cc(c2c3CCCCc3c4cccc5ccc1c2c45)[N+](=O)[O-],1
4104,CN(N=O)c1ccncc1,0
4105,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,0
4106,CNC(=O)O\N=C/C(C)(C)SC,0
4107,CC(=O)Nc1snc2ccccc12,1
4108,C=CCN(CC=C)C1C(N2C3C2c4ccccc4c5ccccc35)c6ccccc6c7ccccc17,0
4109,CC(=O)c1oc(c(Cl)c1Cl)[N+](=O)[O-],1
4110,CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(CC(=O)N)NCC(N)C(=O)N)C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(OC(=O)N)C3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCc7c[nH]cn7,1
4111,[O-][N+](=O)c1cc(cs1)C(=O)Nc2ccc(F)cc2,1
4112,OC(=O)\C(=C(/CCl)\C(=O)O)\Cl,0
4113,CCCNc1snc2ccccc12,0
4114,Cn1c(N)nc2cc(ccc12)C#N,1
4115,O=C(NCc1ccccc1)C2CO2,1
4116,Cn1cncc1[N+](=O)[O-],1
4117,O=S1(=O)OCCCO1,1
4118,OC(=O)Cc1ccc(Cl)cc1,0
4119,CN(C)c1cccc(O)c1,1
4120,Nc1c2ccccc2cc3ccccc13,1
4121,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)Cl,1
4122,CCc1cccc(CC)c1N,1
4123,Cc1cc2ccccc2cc1[N+](=O)[O-],0
4124,CC(=O)OC1COC(Nc2ccc(cc2)[N+](=O)[O-])C(OC(=O)C)C1OC(=O)C,1
4125,CC1(CO)C(O)CCC2(C)C1CCC3CC4CC23CCC4(O)CO,0
4126,CCC(=O)NCc1ccccc1,0
4127,C[C@@H](Cl)CCl,1
4128,OC(=O)[C@H]1[C@@H](C(=O)O)[C@@]2(Cl)C(=C(Cl)[C@]1(Cl)C2(Cl)Cl)Cl,0
4129,ClC1(Cl)C(=O)C=CC1=O,1
4130,CNC(=O)N(O)C(=O)NC,0
4131,BrCC#N,0
4132,[O-][N+](=O)c1ccc(s1)c2nc(N3CCOCC3)c4ccccc4n2,1
4133,C\C=N/O,1
4134,Fc1ccc(CN2C3C2c4ccccc4c5ccccc35)cc1,1
4135,C(COCC1CO1)OCC2CO2,1
4136,Nc1cc(cc2cc(c(N=Nc3ccccc3)c(O)c12)S(=O)(=O)O)S(=O)(=O)O,0
4137,[O-][N+](=O)c1ccc(Nc2ccccc2)cc1,0
4138,O=C1C=Cc2c(ccc3c2ccc4ccccc34)C1=O,0
4139,CC(=O)N(OC(=O)c1ccccc1)c2ccc3c(Cc4ccccc34)c2,1
4140,NC[C@@H]1CC[C@H](CC1)C(=O)c2ccc(CCC(=O)O)cc2,0
4141,Cn1cc(CC2(O)C(=O)CC3C(O)COC23O)c4ccccc14,1
4142,CCC(=O)C(=O)CC,1
4143,ClCCSCCCl,1
4144,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc4ccc(cc24)N=N#N)cc1,1
4145,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,0
4146,CCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,0
4147,CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(c1)C(=O)C,0
4148,[O-][N+](=O)c1ccc(\C=C\c2cccc(c2)[N+](=O)[O-])cc1,1
4149,OC(=O)c1ccc(\C=C\c2oc(cc2)[N+](=O)[O-])cc1,1
4150,Oc1cc(O)c2ccccc2c1,1
4151,C\C(=C\c1ccccc1)\C=O,0
4152,Cc1cc2[nH]c(C)nc2c3c1ccc4ccc(O)cc34,1
4153,Cc1cc(O)c2C(=O)c3c(O)ccc(O)c3C(=O)c2c1O,1
4154,COc1ccc2cc(ccc2c1)C(C)C(=O)O,0
4155,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5cc34,0
4156,C\C(=C(\Cl)/C(=O)O)\C(=O)O,0
4157,Cc1cc(Cl)ccc1O,0
4158,CC(C)CCCC(C)C1CCC2C3CC=C4CCCCC4(C)C3CCC12C,0
4159,Cc1nn(C)c(N)c1C(=O)c2ccccc2F,1
4160,C1C\C=C\CCC2OC2CC\C=C/1,0
4161,Nc1c2[nH]cnc2nc[n+]1[O-],1
4162,CC(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,0
4163,COc1ccc2c(c1)c3cc(OC)ccc3c4c5ccc(OC)cc5c6cc(OC)ccc6c24,1
4164,Nc1ccc(Cl)cc1Cl,1
4165,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,0
4166,CC(=C)C#N,0
4167,CN,0
4168,NCCc1c[nH]c2ccccc12,0
4169,CC1=Nc2ccccc2C1(C)C,0
4170,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc4cc(ccc24)N=N#N)cc1,1
4171,BrC\C=C/CBr,1
4172,CCCCN1C2C1c3ccccc3c4ccccc24,1
4173,Nc1snc2cc(Cl)ccc12,1
4174,CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)C[n+]3ccn4ncccc34)\c5nsc(N)n5,0
4175,CC[C@@H](C)ON=O,1
4176,CC(C)C(=O)Nc1ccccc1,0
4177,Cc1cc(C)c2nsnc2c1[N+](=O)[O-],1
4178,Nc1cc(Cl)ccc1Cl,0
4179,[O-][N+](=O)c1ccccc1\C=C\c2ccccn2,1
4180,Cc1nc2c(ccc3ccc4ccc(O)cc4c23)n1C,1
4181,CCOc1ccccc1OCC2CNCCO2,0
4182,CCC\C=C\C(=O)OC1C(C)(C)CC2C1(O)C=C(C=O)C34CC23C(=O)OC4O,1
4183,COc1cc2O[C@H]3OC=C[C@H]3c2c4OC(=O)C5=C(CC[C@@H]5O)c14,1
4184,C1c2ccccc2Cc3c1c4ccccc4c5ccccc35,1
4185,OCC12COC(N1C(OC2)c3ccc(cc3)[N+](=O)[O-])c4ccc(cc4)[N+](=O)[O-],1
4186,CCN(CCO[N+](=O)[O-])[N+](=O)[O-],1
4187,CN(Cc1cnc2nc(N)nc(N)c2n1)c3c(Cl)cc(cc3Cl)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0
4188,Nc1cc(cc(Cl)c1O)[N+](=O)[O-],1
4189,Cc1cc2C(=O)c3cc(O)cc(O)c3C(=O)c2c(O)c1O,1
4190,Cc1cccc2cc3c(ccc4ccccc34)cc12,1
4191,Cc1cc2CCCc2c3ccc4ccccc4c13,0
4192,CON(C)C(=O)Nc1ccc(Br)cc1,0
4193,CC(=O)c1cc(NC(=O)Nc2ccc(OCC(O)CNC(C)(C)C)c(c2)C(=O)C)ccc1OCC(O)CNC(C)(C)C,0
4194,Nc1ccc(cc1Cl)[N+](=O)[O-],1
4195,Cn1c2ccc3ccccc3c2c4c5ccccc5ccc14,1
4196,Clc1cnc2ccccc2c1,0
4197,COP(=S)(OC)Oc1ccc(cc1)[N+](=O)[O-],1
4198,C1CCC2CC3(CCC2C1)CO3,0
4199,Oc1ccc(cc1)C2Oc3ccc4cc3C2C(=O)N5CCCCNCCCNC4CC(=O)NCCC5,1
4200,Cc1nnc(O)nc1O,0
4201,Clc1ccc(COC(=O)c2cccc3cccnc23)c(Cl)c1,0
