comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1
731972,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cl.Nc1c2ccccc2nc2ccccc12.O,C13H13ClN2O,CHEMBL1308088,21131.7,
733063,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=[N+]([O-])C(Br)Br,CHBr2NO2,CHEMBL1309179,18833.6,
742760,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(=O)Nc1ccc(N)cc1,C8H10N2O,CHEMBL1318876,2660.3,
743336,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc(N)c(N)c1,C7H10N2,CHEMBL1319452,188.3,
747583,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,C17H27NO2,CHEMBL1323699,84126.7,
748198,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cl.Cl.NCCNc1cccc2ccccc12,C12H16Cl2N2,CHEMBL1324314,42163.2,
749815,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,C17H18O4,CHEMBL1325931,33491.5,
749848,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],C14H12N2O4,CHEMBL1325964,8412.7,
751027,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=[N+]([O-])C(Cl)(Cl)Cl,CCl3NO2,CHEMBL1327143,29849.3,
751334,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,C12H15N3O3,CHEMBL1327450,18833.6,
751410,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(=O)c1cccc([N+](=O)[O-])c1,C8H7NO3,CHEMBL1327526,59557.2,
754402,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C=CC(=O)OCCO,C5H8O3,CHEMBL1330518,74978.0,
755129,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1ccc(O)c2c(O)cccc12,C10H8O3,CHEMBL1331245,66824.2,
755196,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,C15H9NO4,CHEMBL1331312,668.2,
755360,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,C10H19O7PS,CHEMBL1331476,943.9,
755716,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCC(CC)COCCCN,C11H25NO,CHEMBL1331832,33491.5,
757396,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,C18H16N2,CHEMBL1333512,2371.0,
757953,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,C8H12N4O5,CHEMBL1334069,5308.0,
757962,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,[Na+].[O-]Cl,ClNaO,CHEMBL1334078,2371.0,
758668,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,C12H8Cl2O2S,CHEMBL1334784,33491.5,
761386,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,C20H12,CHEMBL1337502,4216.3,
762497,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,c1cc(OCC2CO2)cc(OCC2CO2)c1,C12H14O4,CHEMBL1338613,42163.2,
763224,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O,C14H12N2O3S2,CHEMBL1339340,1059.1,
765728,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1ccc(Cl)c(Cl)c1Cl,C6H3Cl3O,CHEMBL1341844,14960.1,
767031,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,C10H16Cl6,CHEMBL1343147,33491.5,
768657,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C=C(C)c1ccccc1,C9H10,CHEMBL1344773,595.6,
768836,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=[N+]([O-])c1cccc(CCl)c1,C7H6ClNO2,CHEMBL1344952,33491.5,
770830,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,C22H14,CHEMBL1346946,334.9,
772337,nM,Potency,inactive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 845231, Entry 1: 845231, ","Entry 0: PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) , Entry 1: PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL2114842, Entry 1: CHEMBL2114842, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,[Na+].[O-][Br+2]([O-])[O-],BrNaO3,CHEMBL1348453,33491.5,74978.0
775503,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C=C(C)C1CC=C(C)C(OC(C)=O)C1,C12H18O2,CHEMBL1351619,10590.9,
789162,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C.[Na+],C24H39NaO4,CHEMBL1365278,42163.2,
790292,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,C22H20O13,CHEMBL1366408,26603.2,
793127,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,C14H14O3,CHEMBL1369243,21131.7,
795181,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C1OC(=O)c2ccccc21,C8H4O3,CHEMBL1371297,1188.3,
797452,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],C12H16N2O5,CHEMBL1373568,334.9,
798221,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc(N)cc1Cl,C7H8ClN,CHEMBL1374337,1188.3,
799008,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCC(O)OC(O)CC,C6H14O3,CHEMBL1375124,530.8,
801459,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,C16H22O3,CHEMBL1377575,74978.0,
810288,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc(C#N)cc1,C8H7N,CHEMBL1386404,42.2,
810383,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CNC(=O)N(c1ccccc1)c1ccccc1,C14H14N2O,CHEMBL1386499,2660.3,
817209,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(C)c1ccc(N(C)C)cc1,C10H16N2,CHEMBL1393325,2984.9,
825364,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C=CC(=O)NCNC(=O)C=C,C7H10N2O2,CHEMBL1401480,266.0,
827111,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(CCl)OC(C)CCl,C6H12Cl2O,CHEMBL1403227,29849.3,
830176,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOP(=S)(OCC)SCSC(C)(C)C,C9H21O2PS3,CHEMBL1406292,26603.2,
830529,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,C8Br4O3,CHEMBL1406645,1333.3,
832731,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(=O)Nc1ccc(C(=O)CCl)cc1,C10H10ClNO2,CHEMBL1408847,9439.2,
833869,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCC(C)Nc1ccc(NC(C)CC)cc1,C14H24N2,CHEMBL1409985,13333.2,
837257,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc([N+](=O)[O-])cc1C,C8H9NO2,CHEMBL1413373,16785.5,
837671,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,C15H11NO2,CHEMBL1413787,1883.4,
838038,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCc1cccc(CC)c1N(COC)C(=O)CCl,C14H20ClNO2,CHEMBL1414154,37578.0,
838834,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,C22H42O4,CHEMBL1414950,5308.0,
842487,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,C6HCl4NO2,CHEMBL1418603,33491.5,
843035,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COC(=O)/C=C/C=C(C)/C=C/C=C(C)/C=C\C=C(C)\C=C/C=C(C)\C=C/C(=O)O,C25H30O4,CHEMBL1419151,4216.3,
844667,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)O)/C=C/C(=O)O,C24H28O4,CHEMBL1420783,23710.1,
847437,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,C16H26O,CHEMBL1423553,74978.0,
847542,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1ccc(F)cc1F,C6H5F2N,CHEMBL1423658,10590.9,
