./download/egfr.txtEGFRINdb ID	EGFR-IC50	PMID	Journal	Vol & Page	Smiles
EGIN0002051	>200 µM	18467105	Bioorg Med Chem.	2008 May 15; 16(10): 5514–5528.	n1c(nc2c(c1Nc1cc3c(cc1)[nH]cc3)cc([nH]2)CCc1ccccc1)N
EGIN0002051	>200 µM	20403693	Bioorg Med Chem Lett	2010 May 15; 20(10): 3177–3181	n1c(nc2c(c1Nc1cc3c(cc1)[nH]cc3)cc([nH]2)CCc1ccccc1)N
EGIN0002053	>100 µM	10602697	J. Med. Chem	1999, 42, 5120-5130	C1(=O)/C(=C\c2c(cc([nH]2)C)C)/c2c(cccc2)N1
EGIN0002053	>100 µM	10893303	J. Med. Chem	2000, 43, 2655-2663	C1(=O)/C(=C\c2c(cc([nH]2)C)C)/c2c(cccc2)N1
EGIN0002053	>100 µM	12646019	J. Med. Chem	2003, 46, 1116-1119	C1(=O)/C(=C\c2c(cc([nH]2)C)C)/c2c(cccc2)N1
EGIN0002053	>10000 nM	12477352	J. Med. Chem.	2002, 45, 5687-5693	C1(=O)/C(=C\c2c(cc([nH]2)C)C)/c2c(cccc2)N1
EGIN0002055	2.3 µM	18474428	Bioorg Med Chem.	2008 June 1; 16(11): 6042–6053	c1c(ccc(c1)N/C=C\1/C(=O)C=CC1=O)C(=O)O[C@@H](COC)Cn1ccnc1[N+](=O)[O-]
EGIN0002056	23 µM	18474428	Bioorg Med Chem.	2008 June 1; 16(11): 6042–6053	c1c(ccc(c1)N/C=C\1/C(=O)C=CC1=O)C(=O)O[C@H](COC)Cn1ccnc1[N+](=O)[O-]
EGIN0002057	21.3 µM	18474428	Bioorg Med Chem.	2008 June 1; 16(11): 6042–6053	c1c(ccc(c1)N/C=C/1\C(=O)C=CC1=O)C(=O)O[C@@H](COC(C)(C)C)Cn1ccnc1[N+](=O)[O-]
EGIN0002058	213 µM	18474428	Bioorg Med Chem.	2008 June 1; 16(11): 6042–6053	c1c(ccc(c1)N/C=C\1/C(=O)C=CC1=O)C(=O)O[C@H](COC(C)(C)C)Cn1ccnc1[N+](=O)[O-]
EGIN0002059	1.8 µM	18474428	Bioorg Med Chem.	2008 June 1; 16(11): 6042–6053	c1c(ccc(c1)N/C=C\1/C(=O)C=CC1=O)C(=O)O[C@@H](COc1ccc(cc1)C(C)(C)C)Cn1ccnc1[N+](=O)[O-]
EGIN0002060	18.4 µM	18474428	Bioorg Med Chem.	2008 June 1; 16(11): 6042–6053	c1c(ccc(c1)N/C=C\1/C(=O)C=CC1=O)C(=O)O[C@H](COc1ccc(cc1)C(C)(C)C)Cn1ccnc1[N+](=O)[O-]
EGIN0002063	0.17 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)NC(=O)OC(C)(C)C)OC
EGIN0002064	50 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2Cc1n(c(=O)c2c(n1)cccc2C)c1c(cccc1)C)c1cc(ccc1)O
EGIN0002065	0.22 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)cc[nH]2
EGIN0002066	34 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C)c1cc2c(cc1)nccc2
EGIN0002067	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)ccnc2
EGIN0002068	70 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(nc1)nccn2
EGIN0002069	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)nccc2NC(=O)OC(C)(C)C
EGIN0002070	0.908 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)O)OC
EGIN0002071	3.85 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)N)OC
EGIN0002072	0.954 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	c1(ncnc2c1c(n[nH]2)c1c(c(ccc1)C)C)N
EGIN0002073	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(n[nH]2)c1cc(ccc1)N
EGIN0002074	1.4 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)F)O
EGIN0002075	0.579 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(ccc1)C(=O)NC1=NCCS1
EGIN0002076	54.2 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)OC)OCC
EGIN0002077	12 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1ccc(cc1)C(=O)C
EGIN0002078	1.67 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@@H](C)CC)c1cc(c(cc1)C)O
EGIN0002079	9.9 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(s1)C=O)C
EGIN0002080	5.95 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)OCC)OC
EGIN0002081	0.437 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc(c(cc1)OC)O
EGIN0002082	0.158 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)Cl)O
EGIN0002083	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(ccc1)NS(=O)(=O)C
EGIN0002084	20.5 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2CC[C@H]1CCCNC1)c1cc(c(cc1)Cl)O
EGIN0002085	2.9 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CNC1)c1cc(c(cc1)F)O
EGIN0002086	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1sc2c(c1)cc(cc2)C=O
EGIN0002087	1.58 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@H]1CCOC1)c1cc(c(cc1)Cl)O
EGIN0002088	2.6 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@@H]1CCOC1)c1cc(c(cc1)F)O
EGIN0002089	8.3 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)non2
EGIN0002090	6.34 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)(C)C)c1cc(c(cc1)OC)OC
EGIN0002091	1.4 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(ccc1)OC
EGIN0002092	0.249 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(cc(c1)Br)O
EGIN0002093	4.6 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cccc2c1cc[nH]2
EGIN0002094	1.4 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cccc2c1cc[nH]2
EGIN0002095	0.734 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc2c(cc1)[nH]cc2
EGIN0002096	0.02 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	c1c(C(=O)Nc2c(cccc2Cl)C)sc(Nc2cc(nc(C)n2)N2CCN(CCO)CC2)n1
EGIN0002096	180 nM	15615512	J. Med. Chem	2004, 47, 6658-6661	c1c(C(=O)Nc2c(cccc2Cl)C)sc(Nc2cc(nc(C)n2)N2CCN(CCO)CC2)n1
EGIN0002096	180 nM	17154512	J. Med. Chem.	2006, 49, 6819-6832	c1c(C(=O)Nc2c(cccc2Cl)C)sc(Nc2cc(nc(C)n2)N2CCN(CCO)CC2)n1
EGIN0002096	2.87 µM 	19321350	Bioorganic & Medicinal Chemistry	17 (2009) 3152–3161	c1c(C(=O)Nc2c(cccc2Cl)C)sc(Nc2cc(nc(C)n2)N2CCN(CCO)CC2)n1
EGIN0002098	0.61 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	CC(C)n1nc(c2c1ncnc2N)c1cc2cccnc2cc1
EGIN0002099	1 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(nc1)cccc2
EGIN0002100	0.38 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(nc1)[nH]cc2
EGIN0002101	2.5 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)cn[nH]2
EGIN0002102	2.1 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc2c(cc1)nccc2
EGIN0002103	0.76 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc2c(cc1)cn[nH]2
EGIN0002104	21 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C)c1cc2c(cc1)cc(cc2)OCC
EGIN0002105	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)nc(cc2)C
EGIN0002106	2.9 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C)c1cc2c(cc1)cc[nH]2
EGIN0002107	17.8 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	CC(C)n1nc(I)c2c(N)ncnc12
EGIN0002108	15 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C)c1cc2c(nc1)[nH]cc2
EGIN0002109	0.26 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	C1CCCC1n1nc(c2c1ncnc2N)c1cc2cc[nH]c2nc1
EGIN0002110	0.54 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc2c(nc1)cccc2
EGIN0002111	0.085 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc2c(cc1)cc[nH]2
EGIN0002112	25 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)cncc2
EGIN0002113	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)nc(cc2)Cl
EGIN0002114	18 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)nccn2
EGIN0002115	18 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(n[nH]2)c1c(cccc1)O
EGIN0002116	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(nc1Cl)cccc2
EGIN0002117	0.955 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)n(cc2)C
EGIN0002118	0.539 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc2c(cc1)n(cc2)C
EGIN0002119	1.1 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)[nH]nc2
EGIN0002120	0.571 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc2c(cc1)[nH]nc2
EGIN0002121	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1ccc(cc1)S(=O)(=O)N
EGIN0002122	6.7 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)[nH]c(=O)cc2
EGIN0002123	1.4 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc2c(cc1)[nH]c(=O)cc2
EGIN0002124	7 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)nc(cc2)NN
EGIN0002125	29 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)occc2=O
EGIN0002126	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc2c(cc1)occc2=O
EGIN0002127	12 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)nc(cc2)N
EGIN0002128	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)nccc2N
EGIN0002129	10 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C)c1cc2c(cc1)occc2=O
EGIN0002130	10 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(n[nH]2)c1ccc(cc1)NC(=O)c1ccc(cc1)c1ccccc1
EGIN0002131	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)F)C#N
EGIN0002132	8.9 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)C#N)F
EGIN0002133	9 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)C=O)F
EGIN0002134	9.6 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)c(n[nH]2)N
EGIN0002135	2.6 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)C#N)O
EGIN0002136	0.937 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)[nH]c(=O)[nH]2
EGIN0002137	8.1 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	CC(C)n1nc(c2c(N)ncnc12)c1cc(C#N)c(O)cc1
EGIN0002138	7.4 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)nc[nH]c2=O
EGIN0002139	1.2 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(c(c1)F)cn[nH]2
EGIN0002140	0.207 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	CC(C)n1nc(c2c(N)ncnc12)c1ccc2[nH]nc(N)c2c1
EGIN0002141	45 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2n(cc1)ccn2
EGIN0002142	12 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc2n(cc1)ccn2
EGIN0002143	0.088 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)cc(cc2)O
EGIN0002144	0.922 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(n[nH]2)c1ccc(cc1)C
EGIN0002145	2.12 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)N)O
EGIN0002146	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cnc(cc1)C#N
EGIN0002147	13 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(n[nH]2)c1ccc(cc1)N
EGIN0002148	0.576 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(cc(c1)F)O
EGIN0002149	3.02 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)OC)OC
EGIN0002150	4.38 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1[nH]c2c(c1)cc(cc2)O
EGIN0002151	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc(c(cc1)N)O
EGIN0002152	8.01 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2CCO)c1cc(c(cc1)OC)OCC
EGIN0002153	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)C(=O)N)Cl
EGIN0002154	12.4 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(n[nH]2)c1cc(c(cc1)C)O
EGIN0002155	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(n[nH]2)c1cc(c(cc1)OC)O
EGIN0002156	0.663 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)C)O
EGIN0002157	2.19 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)OC)O
EGIN0002158	19 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C)c1cc(c(cc1)C)O
EGIN0002159	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C)c1cc(c(cc1)OC)O
EGIN0002160	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(n[nH]2)c1cc(c(cc1)OCC)OC
EGIN0002161	0.45 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2CC)c1cc(c(cc1)OC)O
EGIN0002162	5.96 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(co1)C=O
EGIN0002163	1.4 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc(c(cc1)OCC)OC
EGIN0002164	5.08 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2CC=C)c1cc(c(cc1)OCC)OC
EGIN0002165	1.16 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCCC1)c1cc(c(cc1)OCC)OC
EGIN0002166	2.72 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C[C@H]1CCCNC1)c1cc(c(cc1)Cl)O
EGIN0002167	0.067 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc(c(cc1)Cl)O
EGIN0002168	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2CC1CCNCC1)c1cc(c(cc1)F)O
EGIN0002169	0.318 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc(c(cc1)F)O
EGIN0002170	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2CC1CCNCC1)c1cc(c(cc1)Cl)O
EGIN0002171	9.38 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C[C@H]1NCCC1)c1cc(c(cc1)Cl)O
EGIN0002172	2.01 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C[C@H]1CNCC1)c1cc(c(cc1)Cl)O
EGIN0002173	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2Cc1nn(nc1C)c1ccccc1)c1cc(c(cc1)F)O
EGIN0002174	12.8 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1ccc(cc1)NS(=O)(=O)C
EGIN0002175	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2Cc1c(nco1)c1ccccc1)c1cc(c(cc1)F)O
EGIN0002176	8.7 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@H]1CCNC1)c1cc(c(cc1)F)O
EGIN0002177	15.6 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@@H]1CCNC1)c1cc(c(cc1)F)O
EGIN0002178	12.6 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@@H]1CCNC1)c1cc(c(cc1)OC)O
EGIN0002179	12.4 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@@H]1CCNC1)c1cc(c(cc1)Cl)O
EGIN0002180	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(ccc1)S(=O)(=O)N
EGIN0002181	17 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CNC1)c1cc(c(cc1)OC)O
EGIN0002182	0.366 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@@H]1CC[C@@H](C1)C)c1cc(c(cc1)F)O
EGIN0002183	0.27 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@@H]1CC[C@@H](C1)C)c1cc(c(cc1)OC)O
EGIN0002184	0.638 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc2c(cc1)c(c[nH]2)C=O
EGIN0002185	1.4 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@@H]1CCOC1)c1cc(c(cc1)Cl)O
EGIN0002186	4.8 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@H]1CCOC1)c1cc(c(cc1)F)O
EGIN0002187	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@H](C)CN)c1cc(c(cc1)F)O
EGIN0002188	4.8 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@@H](CN)C)c1cc(c(cc1)Cl)O
EGIN0002189	26 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@@H](C)CN)c1cc(c(cc1)F)O
EGIN0002190	9.14 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2[C@H](CN)C)c1cc(c(cc1)Cl)O
EGIN0002191	2.9 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCC1)c1cc(c(cc1)F)O
EGIN0002192	1.15 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCC1)c1cc(c(cc1)Cl)O
EGIN0002193	0.775 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCCCC1)c1cc(c(cc1)F)O
EGIN0002194	18 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2CCCC#N)c1cc(c(cc1)F)O
EGIN0002195	11 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2CCCCC#N)c1cc(c(cc1)F)O
EGIN0002196	4.3 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1ccc(cc1)OC
EGIN0002197	0.55 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)Br)O
EGIN0002198	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C)c1cc(c(cc1)Br)O
EGIN0002199	0.324 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCC1)c1cc(c(cc1)Br)O
EGIN0002200	0.236 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C1CCCC1)c1cc(c(cc1)Br)O
EGIN0002201	4.8 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	C1CCC1n1nc(c2c1ncnc2N)c1cc(c(cc1)OC)OC
EGIN0002202	12 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C[C@H](C)CO)c1cc(c(cc1)OC)OC
EGIN0002203	18 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C[C@@H](C)CO)c1cc(c(cc1)OC)OC
EGIN0002204	4.32 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cc(c(cc1)Br)OCOC
EGIN0002205	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cnccc1
EGIN0002206	100 µM	18849971	Nat Chem Biol	2008 November ; 4(11): 691–699	n1cnc2c(c1N)c(nn2C(C)C)c1cncnc1
