./download/her2.txtEGFRINdb ID	ErbB2-IC50	PMID	Journal	Vol & Page	Smiles
EGIN0002545	0.009  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1cccc(c1)Cl
EGIN0002546	0.006  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1cccc(c1)Br
EGIN0002547	0.13  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1cc(cc(c1)Cl)Cl
EGIN0002548	0.01  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1ccc(c(c1)Cl)F
EGIN0002549	0.21  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1ccc(c(c1)Cl)OC
EGIN0002582	70 µM  	8105084	J. Med. Chem	1993,36, 3010-3014	c1(ccc(cc1/C=N/c1ccc(c(c1)C(=O)O)O)O)O
EGIN0002594	0.9 µM 	8105084	J. Med. Chem	1993,36, 3010-3014	c1cc(cc(c1O)C(=O)O)NCc1c(ccc(c1)O)O
EGIN0002631	15800 nM	12190313	J. Med. Chem.	2002, 45, 3905-3927	CN1CC[C@@H]([C@@H](C1)O)c1c2oc(cc(=O)c2c(O)cc1O)c1c(Cl)cccc1
EGIN0002636	9 µM   	8105084	J. Med. Chem	1993,36, 3010-3014	c1(cc(N(Cc2c(ccc(c2)O)O)Cc2c(O)cccc2)ccc1O)C(=O)O
EGIN0002639	0.6 µM 	8105084	J. Med. Chem	1993,36, 3010-3014	c1(C(=O)O)c(ccc(c1)/C=C/c1c(ccc(c1)O)O)O
EGIN0002640	4 µM   	8105084	J. Med. Chem	1993,36, 3010-3014	c1(C(=O)O)c(ccc(c1)CCc1c(ccc(c1)O)O)O
EGIN0002641	0.2 µM 	8105084	J. Med. Chem	1993,36, 3010-3014	c1(C(=O)O)c(ccc(c1)/C=C/c1cc(c(cc1)O)O)O
EGIN0002642	0.6 µM 	8105084	J. Med. Chem	1993,36, 3010-3014	c1(C(=O)O)c(ccc(c1)CCc1cc(c(cc1)O)O)O
EGIN0002808	18 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	c1(c(ccc(c1)/C=C(/C(=O)c1ccc(c(c1)O)O)\C#N)O)O
EGIN0002809	13.6 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	c1c(c(ccc1/C=C(/C(=O)c1ccc(cc1)F)\C#N)O)O
EGIN0002810	10 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	c1c(c(ccc1/C=C(/C(=O)c1ccc(cc1)C)\C#N)O)O
EGIN0002812	12 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	c1c(c(ccc1/C=C(/C(=O)c1ccccc1Cl)\C#N)O)O
EGIN0002813	3 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	c1c(c(ccc1/C=C(/C(=O)c1ccc(cc1)[N+](=O)[O-])\C#N)O)O
EGIN0002814	35 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	c1c(c(ccc1/C=C(/C(=O)c1cccs1)\C#N)O)O
EGIN0002815	50 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	c1c(c(ccc1/C=C(/C(=O)c1c(cc(cc1C)C)C)\C#N)O)O
EGIN0002817	37 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	c1c(cccc1)[C@H](NC(=O)/C(=C/c1cc(c(cc1)O)O)/C#N)C
EGIN0002819	42 µM   	10464027	J. Med. Chem.	1999, 42, 3412-3420	N(C(=O)/C(=C/c1cc(c(cc1)O)O)/C#N)c1ccccc1
EGIN0002819	42 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	N(C(=O)/C(=C/c1cc(c(cc1)O)O)/C#N)c1ccccc1
EGIN0002820	ND 	1676428	J. Med. Chem.	1991, 34, 1896-1907	N(C(=O)/C(=C/c1cc(c(cc1)O)O)/C#N)[C@@H](c1ccccc1)C
EGIN0002821	23 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	N(C(=O)/C(=C/c1cc(c(cc1)O)O)/C#N)CCC1CCCCC1
EGIN0002822	57 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	N(C(=O)/C(=C/c1cc(c(cc1)O)O)/C#N)[C@@H]1CCCC[C@H]1Cl
EGIN0002824	>333 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	C(=O)(/C(=C/c1cc(c(cc1)O)O)/C#N)N[C@H](Cc1ccccc1)C(=O)OCC
EGIN0002826	ND	1676428	J. Med. Chem.	1991, 34, 1896-1907	C(=O)(/C(=C/c1cc(c(cc1)O)O)/C#N)NCCc1ccc(c(c1)OC)OC
EGIN0002828	13.5 µM 	10464027	J. Med. Chem.	1999, 42, 3412-3420	C(=O)(/C(=C/c1cc(c(cc1)O)O)/C#N)NCc1ccccc1
EGIN0002828	13.5 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	C(=O)(/C(=C/c1cc(c(cc1)O)O)/C#N)NCc1ccccc1
EGIN0002829	4.9 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	C(=O)(/C(=C/c1cc(c(cc1)O)O)/C#N)N1c2ccccc2CC1
EGIN0002830	49 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	C(=O)(/C(=C/c1cc(c(cc1)O)O)/C#N)N1CCN(CC1)c1ccccc1
EGIN0002832	ND	1676428	J. Med. Chem.	1991, 34, 1896-1907	C(=O)(/C(=C/c1cc(c(cc1)O)O)/C#N)N1CCCCC1
EGIN0002867	>10 µM 	8064792	J. Med. Chem	1994,37, 2627-2629 2627	c12c(ncc(c1)c1ccncc1)cc(cc2OC)OC
EGIN0002868	>10 µM 	8064792	J. Med. Chem	1994,37, 2627-2629 2627	n1c2c(cc(c(c2)O)O)cc(c1)c1ccncc1
EGIN0002869	>10 µM 	8064792	J. Med. Chem	1994,37, 2627-2629 2627	n1c2c(cc(c(c2)OC)OC)cc(c1)c1ccncc1
EGIN0002870	>10 µM 	8064792	J. Med. Chem	1994,37, 2627-2629 2627	n1c2c(cc(c1)c1ccncc1)ccc(c2)Cl
EGIN0003013	0.3 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(cc2C)C)/c2c(NC1=O)ncnc2Nc1cc(c(cc1)F)Cl
EGIN0003015	>5 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(cc2C)C(=O)O)/c2c(NC1=O)ncnc2Nc1cc(c(cc1)F)Cl
EGIN0003017	0.1 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	c1(ncnc2c1/C(=C/c1[nH]c(cc1C)C(=O)NCCN1CCOCC1)/C(=O)N2)Nc1ccc(c(c1)Cl)F
EGIN0003020	0.4 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(C(=O)N3CCOCC3)cc2C)/c2c(NC1=O)ncnc2Nc1cc(c(cc1)F)Cl
EGIN0003021	0.2 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(C(=O)N3CCN(CC3)C)cc2C)/c2c(NC1=O)ncnc2Nc1cc(c(cc1)F)Cl
EGIN0003024	0.1 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(C(=O)N3CCN(CC3)CC)cc2C)/c2c(NC1=O)ncnc2Nc1cc(c(cc1)F)Cl
EGIN0003025	0.2 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(cc2C)C(=O)NCCN(CC)CC)/c2c(NC1=O)ncnc2Nc1cc(c(cc1)F)Cl
EGIN0003026	0.5 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(C(=O)N3C[C@H](N[C@H](C3)C)C)cc2C)/c2c(NC1=O)ncnc2Nc1cc(c(cc1)F)Cl
EGIN0003028	0.04 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(cc2C)C(=O)NCCN2CCOCC2)/c2c(NC1=O)ncnc2Nc1cc(C#C)ccc1
EGIN0003030	>5 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(C(=O)N3CCOCC3)cc2C)/c2c(NC1=O)ncnc2Nc1cc2c(cc1)CCC2
EGIN0003031	0.1 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(C(=O)N3CCOCC3)cc2C)/c2c(NC1=O)ncnc2Nc1cc2c(n(cc2)Cc2ccccc2)cc1
EGIN0003032	0.1 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C/c2[nH]c(C(=O)N3CCOCC3)cc2C)/c2c(NC1=O)ncnc2Nc1cc2c(n(nc2)Cc2ccccc2)cc1
EGIN0003033	0.04 µM 	12127526	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2153–2157	C\1(=C\c2[nH]c(cc2C)C(=O)NCCN2CCOCC2)/c2c(NC1=O)ncnc2Nc1cc2c(n(cc2)Cc2ccccc2)cc1
EGIN0003040	>10 µM	19522465	J. Med. Chem	2009, 52, 4466–4480	C\1(=C(\c2ccccc2)/Nc2ccc(cc2)N(C(=O)CN2CCN(CC2)C)C)/c2c(cc(cc2)C(=O)OC)NC1=O
EGIN0003040	>50000 nM	18559524	Cancer Res	2008;68:4774-4782	C\1(=C(\c2ccccc2)/Nc2ccc(cc2)N(C(=O)CN2CCN(CC2)C)C)/c2c(cc(cc2)C(=O)OC)NC1=O
EGIN0003049	0.1 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003050	0.49 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1C)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003051	3.6 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1O)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003052	>10 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1OC)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003053	>10 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1OC(F)(F)F)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003054	2.4 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1F)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003055	0.032 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(c(c1)C)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003056	0.78 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(c(c1)O)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003057	0.005 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(c(c1)OC)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003058	0.3 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(c(c1)F)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003059	0.038 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(c(c1)Cl)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003060	0.13 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1)c1nc2c(s1)cc(cc2)OC)OCCCN1CCN(CC1)C)OC
EGIN0003061	6.95 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1)c1nc2c(s1)cc(cc2)F)OCCCN1CCN(CC1)C)OC
EGIN0003062	2.3 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1)c1nc2c(s1)cc(cc2)Cl)OCCCN1CCN(CC1)C)OC
EGIN0003063	>10 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1)c1nc2c(s1)ccc(c2)Cl)OCCCN1CCN(CC1)C)OC
EGIN0003064	>10 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F)OCCCN1CCN(CC1)C)OC
EGIN0003065	>10      µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Nc1c(cc(c2nc3c(s2)cc(cc3)Cl)cc1)F)OCCCN1CCN(CC1)C)OC
EGIN0003066	>10      µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)N(c1ccc(c(c1)OC)c1nc2c(s1)cccc2)C)OCCCN1CCN(CC1)C)OC
EGIN0003067	6.1 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Oc1ccc(cc1F)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003068	3.5 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Oc1ccc(cc1)c1nc2c(s1)cccc2)OCCCN1CCN(CC1)C)OC
EGIN0003069	7.7 µM 	19692247	Bioorganic & Medicinal Chemistry	17 (2009) 6728–6737	c1(c(cc2c(c1)c(ncn2)Oc1ccc(cc1)c1nc2c(s1)cccc2)OCCCN1CCCC1)OC
EGIN0003089	25 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1c(cc(cc1)COc1c(cc(cc1)Nc1ncncc1)Cl)F
EGIN0003090	6.5 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C
EGIN0003091	6.3 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccccc1
EGIN0003092	>100 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1cccnc1
EGIN0003093	36 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccsc1
EGIN0003094	>100     µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)N1CCCC1
EGIN0003095	>100     µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)Oc1ccccc1
EGIN0003096	0.14 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)C
EGIN0003097	2.9 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)CC)C
EGIN0003098	65 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccccc1)C
EGIN0003099	0.74 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)/C=N/OCCN1CCOCC1
EGIN0003100	1.8 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)/C=N/OCCCN1CCOCC1
EGIN0003101	3.75 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)c1cc(ccc1)CN1CCOCC1
EGIN0003102	0.15 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)C#CCCCN1CCOCC1
EGIN0003103	0.44 µM	22101132	Bioorganic & Medicinal Chemistry Letters	22 (2012) 456–460	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)C#Cc1ccc(cc1)CN1CCOCC1
EGIN0003103	0.44 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)C#Cc1ccc(cc1)CN1CCOCC1
EGIN0003104	0.081 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)/C=C(/C(=O)NCCN1CCOCC1)\C
EGIN0003105	0.19 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)/C=C/c1ccc(cc1)CN1CCOCC1
EGIN0003106	0.078 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)/C=C(/C(=O)NCCN1CCOCC1)\F
EGIN0003107	0.318 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)/C=C/C(=O)NCCN1CCOCC1
EGIN0003108	0.019 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)/C=C(/C(=O)NCCN1CCCC1)\F
EGIN0003109	0.071 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)/C=C(/C(=O)NCCS(=O)(=O)C)\F
EGIN0003110	0.102 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)/C=C(/C(=O)N1CCN(CC1)CC)\F
EGIN0003111	0.074 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)C#CCCN1CCOCC1
EGIN0003112	5.38 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	C(N1CCOCC1)C#Cc1c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C
EGIN0003113	0.07 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)C#C/C=N/OCCN1CCOCC1
EGIN0003114	0.095 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)C#CCCCN1CCCC1
EGIN0003115	0.036 µM	22101132	Bioorganic & Medicinal Chemistry Letters	22 (2012) 456–460	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)C#CCCCN1CCN(CC1)CC
EGIN0003115	0.036 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)C#CCCCN1CCN(CC1)CC
EGIN0003116	0.81 µM 	21334203	Bioorganic & Medicinal Chemistry Letters	21 (2011) 1601–1606	c1(c(ncnc1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)C)C#CCCNCc1ccccc1
EGIN0003171	5.0  µM	16249085	Bioorganic & Medicinal Chemistry Letters	16 (2006) 262–266	n1c(ncc2c1n[nH]c2c1cc(ccc1OC)C#CC(N)(C)C)Nc1c(cc(cc1)F)F
EGIN0003175	>100 µM	15837297	Bioorganic & Medicinal Chemistry Letters	15 (2005) 2221–2224	S(=O)(=O)(c1ccc(Nc2nc(c(C(=O)c3c(F)cccc3F)cc2)N)cc1)N(C)C
EGIN0003176	>100 µM	15837297	Bioorganic & Medicinal Chemistry Letters	15 (2005) 2221–2224	S(=O)(=O)(c1ccc(Nc2nc(c(C(=O)c3c(F)cccc3F)cc2)N)cc1)N
EGIN0003177	>100 µM	15837297	Bioorganic & Medicinal Chemistry Letters	15 (2005) 2221–2224	S(=O)(=O)(c1ccc(Nc2nc(c(C(=O)c3c(cc(cc3F)OCCCC)F)cc2)N)cc1)N
EGIN0003193	4.4 µM	15177483	Bioorganic & Medicinal Chemistry Letters	14 (2004) 3601–3605	c1c(ccc(c1)Nc1c(cc(cc1)F)F)C(=O)c1cc(ccc1OC)C#CC(C)(C)N
EGIN0003194	2.0 µM	15177482	Bioorganic & Medicinal Chemistry Letters	14 (2004) 3595–3599	n1c(c(oc1C1(CCNCC1)O)c1cc(ncc1)NC1CCCCC1)c1ccc(cc1)F
EGIN0003195	1.1 µM	15177482	Bioorganic & Medicinal Chemistry Letters	14 (2004) 3595–3599	n1c(c(sc1C1(CCN(CC1)C)O)c1cc(N[C@H](c2ccccc2)C)ncc1)c1ccc(cc1)F
EGIN0003196	>10 µM	15177482	Bioorganic & Medicinal Chemistry Letters	14 (2004) 3595–3599	n1(c(nc(c1)C1(CCN(CC1)C)O)c1cc(C(F)(F)F)ccc1)c1nc(ncc1)NC1CCCC1
EGIN0003197	8.7 µM	15177482	Bioorganic & Medicinal Chemistry Letters	14 (2004) 3595–3599	n1(c(nc2nc(N3CCN(CC3)C)ccc12)c1ccc(cc1)F)c1nc(ncc1)NC1CCCC1
EGIN0003199	>25  µM	14592495	Bioorganic & Medicinal Chemistry Letters	13 (2003) 4007–4010	c1(sc(NC(=O)C2CC2)nc1)C(=O)Nc1c(Cl)cccc1C
EGIN0003208	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	c1(c2c(ncc1C#N)cc1c(c2)nc[nH]1)Nc1c(cc(cc1)Cl)Br
EGIN0003209	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	c1(c2c(ncc1C#N)cc1c(c2)nc[nH]1)Nc1cc(c(cc1Br)Cl)OC
EGIN0003210	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	c1(c2c(ncc1C#N)cc1c(c2)nc[nH]1)Nc1cc(ccc1Cl)OC
EGIN0003211	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	c12c(c(C#N)cnc1cc1c(c2)nc[nH]1)Nc1cc(c(c(c1)OC)OC)OC
EGIN0003212	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	n1c([nH]c2c1cc1c(c(C#N)cnc1c2)Nc1cc(c(c(c1)OC)OC)OC)NCCN1CCOCC1
EGIN0003213	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	n1c([nH]c2c1cc1c(Nc3cc(ccc3C)OC)c(C#N)cnc1c2)NCCN1CCOCC1
EGIN0003214	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	n1c([nH]c2c1cc1c(c(C#N)cnc1c2)Nc1cc(c(c(c1)OC)OC)OC)CN1CCOCC1
EGIN0003215	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	c1(c2c(cc3n(cnc3c2)CCN2CCOCC2)ncc1C#N)Nc1cc(ccc1Cl)OC
EGIN0003216	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	c1(c2c(cc3n(cnc3c2)CCN2CCOCC2)ncc1C#N)Nc1cc(ccc1C)OC
EGIN0003217	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	c1(c2c(cc3n(cnc3c2)CCN2CCOCC2)ncc1C#N)Nc1cc(c(cc1C)Cl)OC
EGIN0003218	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	c1(c2c(cc3n(cnc3c2)CCN2CCOCC2)ncc1C#N)Nc1cc(c(cc1Br)Cl)OC
EGIN0003219	>1  µM 	12217371	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2761–2765	c12c(c(C#N)cnc1cc1n(cnc1c2)CCN1CCOCC1)Nc1cc(c(c(c1)OC)OC)OC
EGIN0003269	>25000 nM	12190313	J. Med. Chem.	2002, 45, 3905-3927	s1c(ccc1SCc1ncc(o1)CC)NC(=O)C
EGIN0003270	>25000 nM	12190313	J. Med. Chem.	2002, 45, 3905-3927	c1(sc(cn1)SCc1ncc(o1)C(C)(C)C)NC(=O)Cc1ccc(CNC(CO)CO)cc1
EGIN0003289	>100 µM   	12825933	J. Med. Chem.	2003, 46, 2917-2931	C1(=CC(=O)C=C(C1=O)OC)/C=C\1/[C@@H]2[C@@H](CCC1)CCCC2
EGIN0003290	29 ±4.4 µM   	12825933	J. Med. Chem.	2003, 46, 2917-2931	C1(=O)C(=CC(=O)C=C1)OC
EGIN0003291	>100 µM   	12825933	J. Med. Chem.	2003, 46, 2917-2931	COC1=CC(=O)C(=CC1=O)C(=O)[C@@H](N)CO.CC
EGIN0003294	>25  µM   	15027863	J. Med. Chem	2004, 47, 1719-1728	C1(CCNCC1)C(=O)Nc1ncc(s1)SCc1oc(cn1)C(C)(C)C
EGIN0003305	>1000 nM	15317463	J. Med. Chem	2004, 47, 4517-4529	n12c(c(nc3c1nc(N1C[C@@H](NCC1)C)cc3)Nc1c(Cl)cccc1C)cnc2
